,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,round,player,action_player,opponent,action_opponent,payoff,time_php,time_js,who_played,treatment,session,context,prev,prev_player,prev_opp,prev_p2,prev_o2,km_cont_1_100,hc_cont_1_100,km_cont_sub_1_100,hc_cont_sub_1_100
4265,9047,9047,1047,66,s13n12usuario8,D,s13n12usuario14,D,1,1257.49993324,1232,user,rand,s13n12,CDD,CD,C,D,D,C,1,1,4,4
4266,9063,9063,1063,67,s13n12usuario8,D,s13n12usuario2,D,1,1175.89998245,1150,user,rand,s13n12,DDD,DD,D,D,C,D,1,1,4,4
4267,9079,9079,1079,68,s13n12usuario8,D,s13n12usuario10,D,1,830.300092697,806,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4268,9095,9095,1095,69,s13n12usuario8,D,s13n12usuario6,D,1,833.800077438,809,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4269,9111,9111,1111,70,s13n12usuario8,D,s13n12usuario5,C,4,557.600021362,527,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4270,9127,9127,1127,71,s13n12usuario8,D,s13n12usuario13,D,1,690.4001235960001,668,user,rand,s13n12,DCD,DC,D,C,D,D,1,1,4,4
4271,9143,9143,1143,72,s13n12usuario8,D,s13n12usuario10,C,4,575.000047684,550,user,rand,s13n12,DDD,DD,D,D,D,C,1,1,4,4
4272,9159,9159,1159,73,s13n12usuario8,D,s13n12usuario11,D,1,823.89998436,799,user,rand,s13n12,DCD,DC,D,C,D,D,1,1,4,4
4273,9175,9175,1175,74,s13n12usuario8,D,s13n12usuario12,D,1,754.199981689,734,user,rand,s13n12,DDD,DD,D,D,D,C,1,1,4,4
4274,9191,9191,1191,75,s13n12usuario8,D,s13n12usuario7,D,1,726.600170135,702,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4275,9207,9207,1207,76,s13n12usuario8,D,s13n12usuario15,D,1,617.699861526,592,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4276,9223,9223,1223,77,s13n12usuario8,D,s13n12usuario16,D,1,564.599990845,534,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4277,9239,9239,1239,78,s13n12usuario8,D,s13n12usuario11,D,1,652.6000499730001,626,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4278,9255,9255,1255,79,s13n12usuario8,D,s13n12usuario5,D,1,554.600000381,529,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4279,9271,9271,1271,80,s13n12usuario8,D,s13n12usuario12,D,1,671.200037003,624,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4280,9287,9287,1287,81,s13n12usuario8,D,s13n12usuario1,D,1,647.699832916,623,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4281,9303,9303,1303,82,s13n12usuario8,D,s13n12usuario6,D,1,715.1000499730002,691,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4282,9319,9319,1319,83,s13n12usuario8,D,s13n12usuario3,D,1,562.099933624,535,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4283,9335,9335,1335,84,s13n12usuario8,D,s13n12usuario16,D,1,599.500179291,572,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4284,9351,9351,1351,85,s13n12usuario8,D,s13n12usuario16,D,1,363.10005188,338,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4285,9367,9367,1367,86,s13n12usuario8,D,s13n12usuario6,D,1,833.099842072,807,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4286,9383,9383,1383,87,s13n12usuario8,D,s13n12usuario6,D,1,568.200111389,541,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4287,9399,9399,1399,88,s13n12usuario8,D,s13n12usuario3,D,1,654.99997139,626,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4288,9415,9415,1415,89,s13n12usuario8,D,s13n12usuario3,D,1,614.500045776,588,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4289,9431,9431,1431,90,s13n12usuario8,D,s13n12usuario7,C,4,556.399822235,539,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4290,9447,9447,1447,91,s13n12usuario8,D,s13n12usuario4,D,1,980.899810791,955,user,rand,s13n12,DCD,DC,D,C,D,D,1,1,4,4
4291,9463,9463,1463,92,s13n12usuario8,D,s13n12usuario13,D,1,599.69997406,577,user,rand,s13n12,DDD,DD,D,D,D,C,1,1,4,4
4292,9479,9479,1479,93,s13n12usuario8,D,s13n12usuario9,D,1,609.9998950959999,582,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4293,9495,9495,1495,94,s13n12usuario8,D,s13n12usuario11,C,4,575.399875641,548,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4294,9511,9511,1511,95,s13n12usuario8,D,s13n12usuario15,D,1,707.199811935,681,user,rand,s13n12,DCD,DC,D,C,D,D,1,1,4,4
4295,9527,9527,1527,96,s13n12usuario8,D,s13n12usuario15,D,1,603.699922562,580,user,rand,s13n12,DDD,DD,D,D,D,C,1,1,4,4
4296,9543,9543,1543,97,s13n12usuario8,D,s13n12usuario5,D,1,537.099838257,510,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4297,9559,9559,1559,98,s13n12usuario8,D,s13n12usuario16,C,4,625.999927521,608,user,rand,s13n12,DDD,DD,D,D,D,D,1,1,4,4
4298,9575,9575,1575,99,s13n12usuario8,D,s13n12usuario2,D,1,696.300029755,673,user,rand,s13n12,DCD,DC,D,C,D,D,1,1,4,4
4299,9591,9591,1591,100,s13n12usuario8,D,s13n12usuario10,D,1,709.5000743869998,687,user,rand,s13n12,DDD,DD,D,D,D,C,1,1,4,4
4300,8008,8008,8,1,s13n12usuario9,C,s13n12usuario15,D,0,8086.49992943,6801,user,rand,s13n12,--,--,,,-1,-1,0,1,0,3
4301,8024,8024,24,2,s13n12usuario9,D,s13n12usuario5,D,1,16706.900119799997,16678,user,rand,s13n12,CDD,CD,C,D,-1,-1,0,1,0,3
4302,8040,8040,40,3,s13n12usuario9,D,s13n12usuario12,D,1,9416.80002213,9389,user,rand,s13n12,DDD,DD,D,D,C,D,0,1,0,3
4303,8056,8056,56,4,s13n12usuario9,D,s13n12usuario6,D,1,8836.899995799999,8811,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4304,8072,8072,72,5,s13n12usuario9,D,s13n12usuario15,D,1,3575.00004768,3550,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4305,8088,8088,88,6,s13n12usuario9,D,s13n12usuario1,C,4,7166.10002518,7135,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4306,8104,8104,104,7,s13n12usuario9,D,s13n12usuario14,C,4,4708.89997482,4680,user,rand,s13n12,DCD,DC,D,C,D,D,0,1,0,3
4307,8120,8120,120,8,s13n12usuario9,D,s13n12usuario8,D,1,3199.09977913,3179,user,rand,s13n12,DCD,DC,D,C,D,C,0,1,0,3
4308,8136,8136,136,9,s13n12usuario9,D,s13n12usuario1,D,1,4918.30015182,4890,user,rand,s13n12,DDD,DD,D,D,D,C,0,1,0,3
4309,8152,8152,152,10,s13n12usuario9,D,s13n12usuario13,C,4,12409.0001583,12380,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4310,8168,8168,168,11,s13n12usuario9,C,s13n12usuario2,C,3,20303.1001091,20283,user,rand,s13n12,DCC,DC,D,C,D,D,0,1,0,3
4311,8184,8184,184,12,s13n12usuario9,C,s13n12usuario14,D,0,4601.70006752,4571,user,rand,s13n12,CCC,CC,C,C,D,C,0,1,0,3
4312,8200,8200,200,13,s13n12usuario9,C,s13n12usuario15,D,0,4819.60010529,4796,user,rand,s13n12,CDC,CD,C,D,C,C,0,1,0,3
4313,8216,8216,216,14,s13n12usuario9,D,s13n12usuario2,C,4,3499.90010262,3473,user,rand,s13n12,CDD,CD,C,D,C,D,0,1,0,3
4314,8232,8232,232,15,s13n12usuario9,D,s13n12usuario1,D,1,2939.39995766,2914,user,rand,s13n12,DCD,DC,D,C,C,D,0,1,0,3
4315,8248,8248,248,16,s13n12usuario9,D,s13n12usuario11,C,4,2368.80016327,2344,user,rand,s13n12,DDD,DD,D,D,D,C,0,1,0,3
4316,8264,8264,264,17,s13n12usuario9,D,s13n12usuario15,D,1,4744.99988556,4718,user,rand,s13n12,DCD,DC,D,C,D,D,0,1,0,3
4317,8280,8280,280,18,s13n12usuario9,C,s13n12usuario10,D,0,2733.79993439,2708,user,rand,s13n12,DDC,DD,D,D,D,C,0,1,0,3
4318,8296,8296,296,19,s13n12usuario9,D,s13n12usuario14,D,1,2407.09996223,2381,user,rand,s13n12,CDD,CD,C,D,D,D,0,1,0,3
4319,8312,8312,312,20,s13n12usuario9,D,s13n12usuario8,D,1,2456.60018921,2428,user,rand,s13n12,DDD,DD,D,D,C,D,0,1,0,3
4320,8328,8328,328,21,s13n12usuario9,D,s13n12usuario7,D,1,2075.09994507,2052,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4321,8344,8344,344,22,s13n12usuario9,D,s13n12usuario11,D,1,1830.49988747,1807,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4322,8360,8360,360,23,s13n12usuario9,D,s13n12usuario12,D,1,1949.00012016,1923,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4323,8376,8376,376,24,s13n12usuario9,D,s13n12usuario1,D,1,1846.30012512,1823,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4324,8392,8392,392,25,s13n12usuario9,C,s13n12usuario10,C,3,2178.69997025,2152,user,rand,s13n12,DDC,DD,D,D,D,D,0,1,0,3
4325,8408,8408,408,26,s13n12usuario9,D,s13n12usuario3,D,1,2510.69998741,2489,user,rand,s13n12,CCD,CC,C,C,D,D,0,1,0,3
4326,8424,8424,424,27,s13n12usuario9,D,s13n12usuario5,D,1,2346.19998932,2320,user,rand,s13n12,DDD,DD,D,D,C,C,0,1,0,3
4327,8440,8440,440,28,s13n12usuario9,D,s13n12usuario12,D,1,1463.59992027,1438,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4328,8456,8456,456,29,s13n12usuario9,C,s13n12usuario6,D,0,5966.29977226,5904,user,rand,s13n12,DDC,DD,D,D,D,D,0,1,0,3
4329,8472,8472,472,30,s13n12usuario9,D,s13n12usuario15,D,1,1607.20014572,1579,user,rand,s13n12,CDD,CD,C,D,D,D,0,1,0,3
4330,8488,8488,488,31,s13n12usuario9,D,s13n12usuario5,C,4,1368.49999428,1341,user,rand,s13n12,DDD,DD,D,D,C,D,0,1,0,3
4331,8504,8504,504,32,s13n12usuario9,D,s13n12usuario5,C,4,1751.49989128,1725,user,rand,s13n12,DCD,DC,D,C,D,D,0,1,0,3
4332,8520,8520,520,33,s13n12usuario9,D,s13n12usuario13,D,1,2004.19998169,1976,user,rand,s13n12,DCD,DC,D,C,D,C,0,1,0,3
4333,8536,8536,536,34,s13n12usuario9,D,s13n12usuario3,D,1,3441.40005112,3413,user,rand,s13n12,DDD,DD,D,D,D,C,0,1,0,3
4334,8552,8552,552,35,s13n12usuario9,D,s13n12usuario3,D,1,1839.99991417,1811,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4335,8568,8568,568,36,s13n12usuario9,D,s13n12usuario2,D,1,1636.60001755,1609,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4336,8584,8584,584,37,s13n12usuario9,C,s13n12usuario3,D,0,1048.89988899,1024,user,rand,s13n12,DDC,DD,D,D,D,D,0,1,0,3
4337,8600,8600,600,38,s13n12usuario9,D,s13n12usuario15,D,1,1309.70001221,1281,user,rand,s13n12,CDD,CD,C,D,D,D,0,1,0,3
4338,8616,8616,616,39,s13n12usuario9,D,s13n12usuario15,D,1,6498.80003929,6472,user,rand,s13n12,DDD,DD,D,D,C,D,0,1,0,3
4339,8632,8632,632,40,s13n12usuario9,D,s13n12usuario2,D,1,2179.30006981,2154,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4340,8648,8648,648,41,s13n12usuario9,D,s13n12usuario6,D,1,1286.7000103,1262,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4341,8664,8664,664,42,s13n12usuario9,D,s13n12usuario4,C,4,1223.99997711,1199,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4342,8680,8680,680,43,s13n12usuario9,D,s13n12usuario4,C,4,6564.0001297,6532,user,rand,s13n12,DCD,DC,D,C,D,D,0,1,0,3
4343,8696,8696,696,44,s13n12usuario9,D,s13n12usuario7,D,1,1961.60006523,1933,user,rand,s13n12,DCD,DC,D,C,D,C,0,1,0,3
4344,8712,8712,712,45,s13n12usuario9,D,s13n12usuario6,D,1,1994.79985237,1965,user,rand,s13n12,DDD,DD,D,D,D,C,0,1,0,3
4345,8728,8728,728,46,s13n12usuario9,D,s13n12usuario14,D,1,1737.79988289,1710,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4346,8744,8744,744,47,s13n12usuario9,D,s13n12usuario10,D,1,1789.2999649,1770,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4347,8760,8760,760,48,s13n12usuario9,D,s13n12usuario13,D,1,2597.89991379,2571,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4348,8776,8776,776,49,s13n12usuario9,D,s13n12usuario3,D,1,1022.30000496,992,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4349,8792,8792,792,50,s13n12usuario9,D,s13n12usuario15,D,1,736.500024796,709,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4350,8808,8808,808,51,s13n12usuario9,C,s13n12usuario6,C,3,1798.20013046,1770,user,rand,s13n12,DDC,DD,D,D,D,D,0,1,0,3
4351,8824,8824,824,52,s13n12usuario9,D,s13n12usuario11,C,4,1412.89997101,1385,user,rand,s13n12,CCD,CC,C,C,D,D,0,1,0,3
4352,8840,8840,840,53,s13n12usuario9,D,s13n12usuario15,D,1,1714.50018883,1696,user,rand,s13n12,DCD,DC,D,C,C,C,0,1,0,3
4353,8856,8856,856,54,s13n12usuario9,C,s13n12usuario16,D,0,1206.60018921,1178,user,rand,s13n12,DDC,DD,D,D,D,C,0,1,0,3
4354,8872,8872,872,55,s13n12usuario9,D,s13n12usuario16,C,4,1297.6000309,1267,user,rand,s13n12,CDD,CD,C,D,D,D,0,1,0,3
4355,8888,8888,888,56,s13n12usuario9,D,s13n12usuario14,D,1,8360.2001667,8324,user,rand,s13n12,DCD,DC,D,C,C,D,0,1,0,3
4356,8904,8904,904,57,s13n12usuario9,D,s13n12usuario5,D,1,4934.20004845,4910,user,rand,s13n12,DDD,DD,D,D,D,C,0,1,0,3
4357,8920,8920,920,58,s13n12usuario9,C,s13n12usuario1,C,3,1040.19999504,1012,user,rand,s13n12,DDC,DD,D,D,D,D,0,1,0,3
4358,8936,8936,936,59,s13n12usuario9,C,s13n12usuario3,D,0,1735.30006409,1716,user,rand,s13n12,CCC,CC,C,C,D,D,0,1,0,3
4359,8952,8952,952,60,s13n12usuario9,D,s13n12usuario12,D,1,1316.69998169,1291,user,rand,s13n12,CDD,CD,C,D,C,C,0,1,0,3
4360,8968,8968,968,61,s13n12usuario9,D,s13n12usuario16,C,4,1556.69999123,1533,user,rand,s13n12,DDD,DD,D,D,C,D,0,1,0,3
4361,8984,8984,984,62,s13n12usuario9,D,s13n12usuario1,D,1,1193.09997559,1165,user,rand,s13n12,DCD,DC,D,C,D,D,0,1,0,3
4362,9000,9000,1000,63,s13n12usuario9,D,s13n12usuario5,D,1,1270.49994469,1244,user,rand,s13n12,DDD,DD,D,D,D,C,0,1,0,3
4363,9016,9016,1016,64,s13n12usuario9,D,s13n12usuario14,D,1,911.7000103,887,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4364,9032,9032,1032,65,s13n12usuario9,C,s13n12usuario16,D,0,1144.60015297,1085,user,rand,s13n12,DDC,DD,D,D,D,D,0,1,0,3
4365,9048,9048,1048,66,s13n12usuario9,C,s13n12usuario3,D,0,1366.60003662,1326,user,rand,s13n12,CDC,CD,C,D,D,D,0,1,0,3
4366,9064,9064,1064,67,s13n12usuario9,D,s13n12usuario16,C,4,1161.7000103,1136,user,rand,s13n12,CDD,CD,C,D,C,D,0,1,0,3
4367,9080,9080,1080,68,s13n12usuario9,D,s13n12usuario7,C,4,1280.20000458,1256,user,rand,s13n12,DCD,DC,D,C,C,D,0,1,0,3
4368,9096,9096,1096,69,s13n12usuario9,D,s13n12usuario5,C,4,1235.30006409,1206,user,rand,s13n12,DCD,DC,D,C,D,C,0,1,0,3
4369,9112,9112,1112,70,s13n12usuario9,D,s13n12usuario14,D,1,1251.19996071,1223,user,rand,s13n12,DCD,DC,D,C,D,C,0,1,0,3
4370,9128,9128,1128,71,s13n12usuario9,C,s13n12usuario11,D,0,1530.49993515,1511,user,rand,s13n12,DDC,DD,D,D,D,C,0,1,0,3
4371,9144,9144,1144,72,s13n12usuario9,D,s13n12usuario4,C,4,1304.30006981,1277,user,rand,s13n12,CDD,CD,C,D,D,D,0,1,0,3
4372,9160,9160,1160,73,s13n12usuario9,D,s13n12usuario15,D,1,1840.89994431,1814,user,rand,s13n12,DCD,DC,D,C,C,D,0,1,0,3
4373,9176,9176,1176,74,s13n12usuario9,D,s13n12usuario1,D,1,1331.8002224000004,1304,user,rand,s13n12,DDD,DD,D,D,D,C,0,1,0,3
4374,9192,9192,1192,75,s13n12usuario9,D,s13n12usuario6,D,1,1254.29987907,1238,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4375,9208,9208,1208,76,s13n12usuario9,C,s13n12usuario10,D,0,1408.7998867,1383,user,rand,s13n12,DDC,DD,D,D,D,D,0,1,0,3
4376,9224,9224,1224,77,s13n12usuario9,C,s13n12usuario11,C,3,1275.59995651,1245,user,rand,s13n12,CDC,CD,C,D,D,D,0,1,0,3
4377,9240,9240,1240,78,s13n12usuario9,C,s13n12usuario12,D,0,1146.10004425,1129,user,rand,s13n12,CCC,CC,C,C,C,D,0,1,0,3
4378,9256,9256,1256,79,s13n12usuario9,D,s13n12usuario10,D,1,1127.00009346,1099,user,rand,s13n12,CDD,CD,C,D,C,C,0,1,0,3
4379,9272,9272,1272,80,s13n12usuario9,D,s13n12usuario5,C,4,973.599910736,946,user,rand,s13n12,DDD,DD,D,D,C,D,0,1,0,3
4380,9288,9288,1288,81,s13n12usuario9,D,s13n12usuario4,D,1,1207.49998093,1182,user,rand,s13n12,DCD,DC,D,C,D,D,0,1,0,3
4381,9304,9304,1304,82,s13n12usuario9,D,s13n12usuario14,D,1,1548.50006104,1522,user,rand,s13n12,DDD,DD,D,D,D,C,0,1,0,3
4382,9320,9320,1320,83,s13n12usuario9,D,s13n12usuario11,D,1,788.1000041960001,761,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4383,9336,9336,1336,84,s13n12usuario9,D,s13n12usuario1,D,1,803.29990387,784,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4384,9352,9352,1352,85,s13n12usuario9,C,s13n12usuario5,D,0,1101.99999809,1078,user,rand,s13n12,DDC,DD,D,D,D,D,0,1,0,3
4385,9368,9368,1368,86,s13n12usuario9,C,s13n12usuario1,D,0,1056.9999218,1032,user,rand,s13n12,CDC,CD,C,D,D,D,0,1,0,3
4386,9384,9384,1384,87,s13n12usuario9,C,s13n12usuario10,D,0,748.6000061039999,725,user,rand,s13n12,CDC,CD,C,D,C,D,0,1,0,3
4387,9400,9400,1400,88,s13n12usuario9,D,s13n12usuario1,D,1,1349.10011292,1320,user,rand,s13n12,CDD,CD,C,D,C,D,0,1,0,3
4388,9416,9416,1416,89,s13n12usuario9,D,s13n12usuario13,D,1,861.9999885560001,835,user,rand,s13n12,DDD,DD,D,D,C,D,0,1,0,3
4389,9432,9432,1432,90,s13n12usuario9,D,s13n12usuario5,D,1,631.000041962,605,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4390,9448,9448,1448,91,s13n12usuario9,D,s13n12usuario5,D,1,536.899805069,511,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4391,9464,9464,1464,92,s13n12usuario9,D,s13n12usuario12,D,1,574.599981308,545,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4392,9480,9480,1480,93,s13n12usuario9,D,s13n12usuario8,D,1,553.3998012540001,535,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4393,9496,9496,1496,94,s13n12usuario9,D,s13n12usuario6,D,1,528.299808502,503,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4394,9512,9512,1512,95,s13n12usuario9,D,s13n12usuario14,D,1,698.89998436,668,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4395,9528,9528,1528,96,s13n12usuario9,D,s13n12usuario2,D,1,634.700059891,610,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4396,9544,9544,1544,97,s13n12usuario9,D,s13n12usuario10,D,1,830.100059509,803,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4397,9560,9560,1560,98,s13n12usuario9,D,s13n12usuario10,D,1,931.699991226,904,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4398,9576,9576,1576,99,s13n12usuario9,D,s13n12usuario16,C,4,571.499824524,550,user,rand,s13n12,DDD,DD,D,D,D,D,0,1,0,3
4399,9592,9592,1592,100,s13n12usuario9,C,s13n12usuario4,D,0,2905.40003777,2876,user,rand,s13n12,DCC,DC,D,C,D,D,0,1,0,3
4400,0,0,0,1,s5m20usuario1,D,s5m20usuario12,D,1,6705.29985428,6678,user,rand,s5m20,--,--,,,-1,-1,2,0,9,2
4401,18,18,18,2,s5m20usuario1,C,s5m20usuario5,C,3,12141.2000656,12111,user,rand,s5m20,DDC,DD,D,D,-1,-1,2,0,9,2
4402,36,36,36,3,s5m20usuario1,C,s5m20usuario10,C,3,11409.6000195,11379,user,rand,s5m20,CCC,CC,C,C,D,D,2,0,9,2
4403,54,54,54,4,s5m20usuario1,C,s5m20usuario15,C,3,8202.10003853,8171,user,rand,s5m20,CCC,CC,C,C,C,C,2,0,9,2
4404,72,72,72,5,s5m20usuario1,C,s5m20usuario16,C,3,3521.8000412,3494,user,rand,s5m20,CCC,CC,C,C,C,C,2,0,9,2
4405,90,90,90,6,s5m20usuario1,D,s5m20usuario12,D,1,2117.70009995,2094,user,rand,s5m20,CCD,CC,C,C,C,C,2,0,9,2
4406,108,108,108,7,s5m20usuario1,D,s5m20usuario10,D,1,6969.59996223,6941,user,rand,s5m20,DDD,DD,D,D,C,C,2,0,9,2
4407,126,126,126,8,s5m20usuario1,C,s5m20usuario13,C,3,2013.70000839,1986,user,rand,s5m20,DDC,DD,D,D,D,D,2,0,9,2
4408,144,144,144,9,s5m20usuario1,C,s5m20usuario15,C,3,1992.50006676,1965,user,rand,s5m20,CCC,CC,C,C,D,D,2,0,9,2
4409,162,162,162,10,s5m20usuario1,C,s5m20usuario15,C,3,1748.39997292,1722,user,rand,s5m20,CCC,CC,C,C,C,C,2,0,9,2
4410,180,180,180,11,s5m20usuario1,C,s5m20usuario3,D,0,11711.299896200002,11682,user,rand,s5m20,CCC,CC,C,C,C,C,2,0,9,2
4411,198,198,198,12,s5m20usuario1,D,s5m20usuario4,C,4,9665.40002823,9610,user,rand,s5m20,CDD,CD,C,D,C,C,2,0,9,2
4412,216,216,216,13,s5m20usuario1,D,s5m20usuario9,C,4,2463.79995346,2436,user,rand,s5m20,DCD,DC,D,C,C,D,2,0,9,2
4413,234,234,234,14,s5m20usuario1,D,s5m20usuario16,C,4,7890.60020447,7869,user,rand,s5m20,DCD,DC,D,C,D,C,2,0,9,2
4414,252,252,252,15,s5m20usuario1,D,s5m20usuario7,C,4,5347.70011902,5315,user,rand,s5m20,DCD,DC,D,C,D,C,2,0,9,2
4415,270,270,270,16,s5m20usuario1,C,s5m20usuario7,D,0,3868.0999279,3844,user,rand,s5m20,DCC,DC,D,C,D,C,2,0,9,2
4416,288,288,288,17,s5m20usuario1,C,s5m20usuario12,D,0,5571.19989395,5538,user,rand,s5m20,CDC,CD,C,D,D,C,2,0,9,2
4417,306,306,306,18,s5m20usuario1,D,s5m20usuario8,C,4,1902.29988098,1879,user,rand,s5m20,CDD,CD,C,D,C,D,2,0,9,2
4418,324,324,324,19,s5m20usuario1,D,s5m20usuario12,D,1,2466.59994125,2440,user,rand,s5m20,DCD,DC,D,C,C,D,2,0,9,2
4419,342,342,342,20,s5m20usuario1,D,s5m20usuario11,D,1,3424.90005493,3398,user,rand,s5m20,DDD,DD,D,D,D,C,2,0,9,2
4420,360,360,360,21,s5m20usuario1,C,s5m20usuario17,D,0,2882.80010223,2856,user,rand,s5m20,DDC,DD,D,D,D,D,2,0,9,2
4421,378,378,378,22,s5m20usuario1,D,s5m20usuario2,D,1,2714.20001984,2686,user,rand,s5m20,CDD,CD,C,D,D,D,2,0,9,2
4422,396,396,396,23,s5m20usuario1,D,s5m20usuario10,D,1,2795.30000687,2770,user,rand,s5m20,DDD,DD,D,D,C,D,2,0,9,2
4423,414,414,414,24,s5m20usuario1,C,s5m20usuario17,C,3,1643.80002022,1619,user,rand,s5m20,DDC,DD,D,D,D,D,2,0,9,2
4424,432,432,432,25,s5m20usuario1,C,s5m20usuario10,C,3,1956.79998398,1928,user,rand,s5m20,CCC,CC,C,C,D,D,2,0,9,2
4425,450,450,450,26,s5m20usuario1,C,s5m20usuario14,D,0,1547.6000309,1520,user,rand,s5m20,CCC,CC,C,C,C,C,2,0,9,2
4426,468,468,468,27,s5m20usuario1,C,s5m20usuario5,D,0,3284.10005569,3253,user,rand,s5m20,CDC,CD,C,D,C,C,2,0,9,2
4427,486,486,486,28,s5m20usuario1,C,s5m20usuario5,C,3,1361.99998856,1337,user,rand,s5m20,CDC,CD,C,D,C,D,2,0,9,2
4428,504,504,504,29,s5m20usuario1,C,s5m20usuario2,D,0,1401.69978142,1377,user,rand,s5m20,CCC,CC,C,C,C,D,2,0,9,2
4429,522,522,522,30,s5m20usuario1,D,s5m20usuario16,D,1,1899.3999958,1873,user,rand,s5m20,CDD,CD,C,D,C,C,2,0,9,2
4430,540,540,540,31,s5m20usuario1,C,s5m20usuario3,C,3,2325.10018349,2300,user,rand,s5m20,DDC,DD,D,D,C,D,2,0,9,2
4431,558,558,558,32,s5m20usuario1,C,s5m20usuario14,D,0,1655.49993515,1627,user,rand,s5m20,CCC,CC,C,C,D,D,2,0,9,2
4432,576,576,576,33,s5m20usuario1,D,s5m20usuario7,C,4,2095.59988976,2069,user,rand,s5m20,CDD,CD,C,D,C,C,2,0,9,2
4433,594,594,594,34,s5m20usuario1,D,s5m20usuario4,D,1,3124.19986725,3107,user,rand,s5m20,DCD,DC,D,C,C,D,2,0,9,2
4434,612,612,612,35,s5m20usuario1,C,s5m20usuario4,D,0,2076.80010796,2049,user,rand,s5m20,DDC,DD,D,D,D,C,2,0,9,2
4435,630,630,630,36,s5m20usuario1,D,s5m20usuario3,C,4,2238.60001564,2211,user,rand,s5m20,CDD,CD,C,D,D,D,2,0,9,2
4436,648,648,648,37,s5m20usuario1,D,s5m20usuario3,C,4,1714.6999836,1691,user,rand,s5m20,DCD,DC,D,C,C,D,2,0,9,2
4437,666,666,666,38,s5m20usuario1,D,s5m20usuario16,D,1,989.599943161,967,user,rand,s5m20,DCD,DC,D,C,D,C,2,0,9,2
4438,684,684,684,39,s5m20usuario1,C,s5m20usuario5,C,3,5636.49988174,5576,user,rand,s5m20,DDC,DD,D,D,D,C,2,0,9,2
